prey_mse,prey_mae,prey_r2,predator_mse,predator_mae,predator_r2
1.602522843574192e-15,3.1199455267083567e-08,0.9999999999999961,1.840410277110606e-15,3.212451934686556e-08,0.9999999999999957
1.9036201609031506e-15,3.19433212414566e-08,0.9999999999999951,1.9783090005279035e-15,3.3755302430993337e-08,0.999999999999998
8.093275027222107e-16,2.3117065427458173e-08,0.9999999999999886,7.743960852798613e-16,2.284526825380162e-08,0.999999999999983
1.2129999054193378e-15,2.635955810681434e-08,0.9999999999999964,1.3358493326999846e-15,2.852201461234216e-08,0.9999999999999968
8.889946914964425e-16,2.4805068978839272e-08,0.9999999999999308,7.907010514118356e-16,2.3193359378614886e-08,0.9999999999999166
8.453093871859393e-16,2.3818016058330117e-08,0.9999999999999818,7.567223288934736e-16,2.2811889645035776e-08,0.999999999999972
1.8453878745588507e-14,6.607532495400692e-08,0.9999999999999988,3.355924608206739e-15,3.8902759572079224e-08,0.9999999999999986
1.2610144038680337e-15,2.6164054864330488e-08,0.9999999999999969,1.5347507091027037e-15,2.9139518729626167e-08,0.999999999999998
8.218972877936988e-16,2.3686885834983684e-08,0.9999999999999934,7.162276464384274e-16,2.2180080420652893e-08,0.9999999999999964
3.1669968312796576e-15,3.4109354015710024e-08,0.9999999999999981,9.136766894317408e-15,5.6994557391942814e-08,0.9999999999999986
2.4362378786745207e-15,3.6852359782124644e-08,0.9999999999999984,4.21601669013262e-15,4.359483717686352e-08,0.9999999999999988
8.991537468784651e-16,2.309322357174626e-08,0.9999999999999969,1.6636100501499633e-15,2.910733223837614e-08,0.9999999999999982
1.4273729210496463e-15,2.688646316084675e-08,0.999999999999996,1.3629130546704634e-15,2.816677095285325e-08,0.9999999999999967
2.108481564573024e-15,3.356933592435496e-08,0.9999999999999984,1.6298758963733273e-15,3.1704902639928535e-08,0.9999999999999969
1.6680515094539788e-15,2.9364824290500913e-08,0.9999999999999967,3.837663340200252e-15,4.2353868471567416e-08,0.9999999999999984
1.2753821468950344e-15,2.6583671576263513e-08,0.9999999999999962,1.1898146122744403e-15,2.7885437026142767e-08,0.9999999999999958
1.7110232879875686e-15,3.2110214231995114e-08,0.9999999999999983,2.7446395755468984e-15,3.871679307154707e-08,0.999999999999998
2.211335185498867e-15,3.6277770995574166e-08,0.9999999999999964,2.688313431142766e-15,3.5154819500449185e-08,0.9999999999999981
9.811367367004297e-16,2.6817321777117264e-08,0.9999999999999661,7.920237975292301e-16,2.315759658089167e-08,0.9999999999999812
1.4210934275430273e-14,7.36188888139644e-08,0.9999999999999984,1.3869769741659486e-14,7.188558573956171e-08,0.999999999999999
1.7276283857767767e-15,3.1771659844137546e-08,0.9999999999999978,1.8465902971121335e-15,3.335475924681752e-08,0.9999999999999978
9.691075327909928e-16,2.4890899666951683e-08,0.999999999999995,7.302287484341078e-16,2.1762847892681236e-08,0.9999999999999934
5.391630684920766e-15,4.7481060045373443e-08,0.9999999999999981,5.207911047528632e-15,4.514694215751458e-08,0.9999999999999978
3.0566351245228204e-15,3.8847923287121945e-08,0.9999999999999987,1.4763870145491481e-15,2.787590027503173e-08,0.9999999999999986
2.0440352002186723e-15,3.434300422905379e-08,0.9999999999999976,2.878963842411745e-15,3.747344016896692e-08,0.9999999999999983
7.776372964696118e-16,2.2745132448043214e-08,0.999999999999987,8.357102383394942e-16,2.4073123923717966e-08,0.9999999999999886
2.2138812026900095e-15,3.552675247431303e-08,0.9999999999999982,2.56545263063267e-15,3.795623778501955e-08,0.999999999999998
5.601107768579818e-15,4.904508588920997e-08,0.9999999999999982,4.388206775882683e-15,4.3880939491480754e-08,0.9999999999999991
1.2883191397898999e-15,2.809762954830708e-08,0.9999999999999931,7.782307422003223e-16,2.301692962614066e-08,0.9999999999999949
4.4969730183389834e-14,1.1063575743874843e-07,0.999999999999998,1.9459096338188268e-13,2.1729826919530959e-07,0.9999999999999986
8.506094677987747e-16,2.4261474614872824e-08,0.9999999999999769,8.625374899603944e-16,2.4948120110890316e-08,0.999999999999965
1.296841248181903e-15,2.752423287510908e-08,0.9999999999999966,4.628467610556582e-15,4.169136286466535e-08,0.9999999999999979
8.028587215320992e-16,2.399921416706974e-08,0.9999999999999898,8.49488515321477e-16,2.3875236518922095e-08,0.9999999999999793
4.594230063714452e-15,4.4496059415921605e-08,0.9999999999999979,4.891479081132293e-15,4.743337632451272e-08,0.9999999999999982
8.754773260855288e-16,2.4275779719751256e-08,0.9999999999999702,7.134940459718419e-16,2.2888183586200482e-08,0.9999999999999736
8.254422218236216e-15,5.651354791358365e-08,0.9999999999999986,9.000343768834524e-08,3.004381895064523e-05,0.999999962403931
1.0147198290671997e-15,2.504825592664073e-08,0.9999999999999964,1.7566986769975605e-15,3.060102461704961e-08,0.9999999999999981
7.214663359227739e-16,2.1092891692719996e-08,0.9999999999999873,8.631792521799306e-16,2.3987293237826002e-08,0.9999999999999888
8.513779899524543e-16,2.4633407590402002e-08,0.9999999999999907,8.495521792059659e-16,2.4743080133671213e-08,0.9999999999999923
1.7269053386714079e-15,3.2243728642078476e-08,0.999999999999997,9.000286319269676e-08,3.0035121440883384e-05,0.9999999207254022
4.626883768961104e-15,4.664421081823633e-08,0.9999999999999986,6.898526406712873e-15,5.45215606700955e-08,0.9999999999999988
7.102107701295956e-16,2.173423766738125e-08,0.9999999999999483,8.705910656680149e-16,2.509117126181515e-08,0.9999999999998894
8.647020877669391e-16,2.386093139850054e-08,0.9999999999999869,9.466316439802408e-16,2.6144981380982202e-08,0.9999999999999746
8.128404264479271e-16,2.377033234357562e-08,0.9999999999999938,8.821757546752425e-16,2.4523735047132788e-08,0.9999999999999851
1.1947577148811354e-15,2.5472640993173812e-08,0.9999999999999951,7.509765959106681e-16,2.1815299983130032e-08,0.9999999999999932
1.2970235720475304e-15,2.789020537741216e-08,0.9999999999999947,1.0865710471869108e-15,2.522945404925814e-08,0.9999999999999942
8.756887836888939e-16,2.437591552495455e-08,0.9999999999999869,9.443715493670513e-16,2.5792121879364416e-08,0.9999999999999846
8.783672457172357e-16,2.467155457042125e-08,0.9999999999999871,6.844788918290197e-16,2.1119117746826177e-08,0.9999999999999912
9.020573091384588e-16,2.5229454043707022e-08,0.999999999999975,8.249753591529587e-16,2.43663787902193e-08,0.9999999999999732
7.464137749831113e-16,2.176523208330394e-08,0.9999999999999825,7.385978048998088e-16,2.181768417430785e-08,0.9999999999999848
1.4171155270673574e-15,2.9230117800649326e-08,0.9999999999999956,8.452911967840739e-16,2.4313926693109165e-08,0.9999999999999942
1.132295892866907e-15,2.648830413454206e-08,0.9999999999999944,1.0477037899312002e-15,2.6307106015810432e-08,0.9999999999999929
7.302401171681936e-16,2.290248871106293e-08,0.9999999999999692,8.181041267250168e-16,2.2974014282084453e-08,0.9999999999999636
2.4407609071401872e-15,3.4298896787188225e-08,0.9999999999999986,1.997582331218946e-15,3.3979415891005616e-08,0.9999999999999986
9.041485780106618e-16,2.507448196187312e-08,0.999999999999995,7.833136804380266e-16,2.3541450494546367e-08,0.9999999999999889
1.1674921997626329e-15,2.5987625105750036e-08,0.9999999999999942,8.111106813050942e-16,2.385377884051021e-08,0.999999999999995
8.773122314209687e-16,2.5129318230732167e-08,0.9999999999999947,6.39993134869261e-07,8.002710819244197e-05,0.9999980890802341
8.401406142935318e-16,2.3458003993170885e-08,0.9999999999999923,1.046079773860836e-15,2.584695815821547e-08,0.999999999999992
4.865357365437755e-14,1.123476028247472e-07,0.999999999999999,4.3849978350986655e-13,2.820050717189382e-07,0.9999999999999992
9.800208994297342e-16,2.592802047229892e-08,0.9999999999999908,9.760873357168303e-16,2.4044513698973092e-08,0.9999999999999966
7.851787130446841e-16,2.2466182713620774e-08,0.9999999999999885,8.578228976280602e-16,2.449035645113451e-08,0.9999999999999866
1.6894819038336698e-15,3.073692320776367e-08,0.9999999999999978,1.888199679045065e-15,3.307819368525422e-08,0.9999999999999979
7.168796405616808e-16,2.1548271187388225e-08,0.9999999999999528,6.880395632301392e-16,2.182483673562885e-08,0.9999999999999108
8.057392619254819e-16,2.1374225614156917e-08,0.9999999999999953,7.110097042775183e-16,2.1793842306383483e-08,0.9999999999999964
5.3487826799158566e-15,4.801750182026332e-08,0.9999999999999987,5.3453035224272e-14,1.2063026429309788e-07,0.9999999999999987
4.697285471560509e-15,4.53996658167366e-08,0.9999999999999986,1.633848383487457e-14,6.863236423931829e-08,0.9999999999999989
2.0897095957853137e-15,3.299713134730098e-08,0.9999999999999966,1.9205276661999104e-15,3.28207016020432e-08,0.999999999999995
1.4461261344445701e-15,2.8691291809046503e-08,0.9999999999999958,8.973961483586152e-16,2.5391578671873917e-08,0.9999999999999938
8.922387452503498e-16,2.4373531343213627e-08,0.9999999999999872,8.263702969688094e-16,2.272129059177619e-08,0.9999999999999923
1.813446330786168e-14,7.68816470964051e-08,0.9999999999999988,5.19795832936006e-15,4.567384721099188e-08,0.999999999999998
1.403008410740303e-15,2.6791095726619308e-08,0.9999999999999982,1.1537167669446403e-15,2.566337586440426e-08,0.9999999999999972
1.6353010322214863e-15,2.991199493762586e-08,0.9999999999999971,1.9263029560200323e-15,3.289699553543635e-08,0.9999999999999959
1.0114587222177222e-15,2.7272701276781498e-08,0.9999999999999585,8.025756424060998e-16,2.219676972670115e-08,0.9999999999999685
2.7453330630890928e-15,3.587007522121155e-08,0.9999999999999982,3.60678938898341e-15,4.0600299824333773e-08,0.9999999999999981
8.046583847610904e-16,2.3322105411893725e-08,0.9999999999999841,7.90980720802441e-16,2.252101897748382e-08,0.9999999999999827
8.260536786783813e-16,2.347230911081688e-08,0.9999999999999899,8.408755999263203e-16,2.434253692173982e-08,0.9999999999999879
4.39070916480487e-15,4.4623613350558424e-08,0.9999999999999982,6.2868372184424895e-15,5.064725874581733e-08,0.9999999999999982
1.3866815599887867e-15,2.778530120428613e-08,0.9999999999999948,9.928544384066902e-16,2.6254653936463868e-08,0.9999999999999949
9.013945151559515e-16,2.3436546332522567e-08,0.9999999999999938,1.2509018162477688e-15,2.6360750192133688e-08,0.9999999999999969
2.0751036800450797e-15,3.308534621326853e-08,0.9999999999999981,9.555992616492756e-16,2.3980140684276564e-08,0.9999999999999972
9.721077278171443e-16,2.583980560633137e-08,0.9999999999999711,7.040785023398617e-16,2.1958351140161093e-08,0.9999999999999795
9.012319430655335e-16,2.510070801653441e-08,0.999999999999953,6.932191351477379e-16,2.1834373475915214e-08,0.9999999999999586
1.0593180375876002e-15,2.6316642758317243e-08,0.9999999999999968,1.0716935608018554e-15,2.352833747970573e-08,0.9999999999999984
8.2382257421196185e-16,2.425670623251719e-08,0.999999999999981,8.685810833010658e-16,2.4509429937813464e-08,0.9999999999999815
1.2883225511339944e-15,2.739191055478596e-08,0.9999999999999966,1.726880328274123e-15,3.184795379640448e-08,0.9999999999999974
6.92445639107449e-16,1.9949674611996483e-08,0.999999999999985,8.996289585357945e-16,2.4065971391262765e-08,0.9999999999999857
7.431969281119852e-14,1.4346957207034273e-07,0.9999999999999988,1.9324103423741952e-14,6.84535503103767e-08,0.9999999999999989
4.242754696303308e-15,4.417181014182425e-08,0.9999999999999987,1.6258309178153665e-15,2.9706954947084086e-08,0.9999999999999972
7.981930134212516e-16,2.356052397733954e-08,0.99999999999998,7.69236976380368e-16,2.2726058959143813e-08,0.9999999999999756
1.097445193316765e-15,2.514362335781506e-08,0.9999999999999953,9.074221909261963e-16,2.423763275527513e-08,0.9999999999999951
7.766089994135012e-16,2.3057460789566163e-08,0.9999999999999923,8.792358135533404e-16,2.5100708006542404e-08,0.9999999999999895
3.519654115332951e-15,4.136800766163517e-08,0.9999999999999983,5.045346258275919e-15,4.783868790381174e-08,0.9999999999999984
1.6534079358977866e-15,3.1476020817544637e-08,0.9999999999999976,8.627125684360952e-16,2.393245697507318e-08,0.9999999999999978
8.940844505278938e-16,2.453327178630893e-08,0.9999999999999843,6.840224392853346e-16,2.170801163547953e-08,0.9999999999999908
1.4586476024684556e-15,2.8724670406710117e-08,0.9999999999999936,8.502252056234389e-16,2.28548049996391e-08,0.9999999999999951
8.181223165085485e-16,2.3756027223154062e-08,0.9999999999999677,7.214202920131307e-16,2.247810363509295e-08,0.9999999999999768
8.260536799862531e-16,2.197504045065024e-08,0.999999999999978,8.616893891215972e-16,2.4127960238096157e-08,0.9999999999999771
8.881411871878176e-16,2.3934841157924324e-08,0.9999999999999705,4.1669092726156005e-14,7.740736008399195e-08,0.999999999999999
1.0472130178795356e-14,6.434082984091427e-08,0.9999999999999984,2.4248469377154994e-14,8.8257789614965e-08,0.9999999999999993
1.0422542120597805e-15,2.757787705087722e-08,0.9999999999999937,1.0261379646902773e-15,2.4721622460255333e-08,0.9999999999999937
8.191341289706967e-16,2.386569976531305e-08,0.9999999999999916,7.61019691895692e-16,2.339363098013969e-08,0.9999999999999932
7.048521976055219e-15,5.481004713758786e-08,0.9999999999999986,3.178930227688132e-14,1.0098934172253493e-07,0.9999999999999989
2.4701961363353917e-15,3.425359725806043e-08,0.9999999999999979,1.6691535618154759e-15,3.2567977911179825e-08,0.9999999999999962
9.055105474212996e-16,2.3458004003718003e-08,0.9999999999999969,1.7104353826702972e-15,2.9422044753313335e-08,0.9999999999999979
4.835075057033652e-15,4.6510696388724074e-08,0.9999999999999989,1.111048332901785e-14,6.25920295532767e-08,0.9999999999999988
8.658990680200808e-16,2.379298210064551e-08,0.9999999999999946,9.405686989399489e-16,2.215832472229895e-08,0.9999999999999992
6.287277833848482e-14,1.3446331021710335e-07,0.9999999999999986,4.2110593772896494e-15,4.302978515668965e-08,0.9999999999999984
1.3032428122392493e-15,2.855062484874438e-08,0.9999999999999966,2.453083569980449e-15,3.2254457487113086e-08,0.9999999999999977
9.36943252099745e-16,2.5615692134106637e-08,0.9999999999999957,1.8528203320446454e-15,3.2763481141451225e-08,0.9999999999999948
7.92847458972157e-16,2.402305602888788e-08,0.9999999999999711,8.707638695941228e-16,2.441406249498179e-08,0.9999999999999464
8.745780631730174e-16,2.3055076594502566e-08,0.9999999999999962,1.2186166028363225e-15,2.6872158050417206e-08,0.9999999999999961
1.3543763095641364e-15,2.8634071347344302e-08,0.9999999999999962,3.2482904543069e-15,4.0547847756089436e-08,0.9999999999999977
1.1526236672601718e-15,2.5522708890779455e-08,0.9999999999999964,1.988741618086167e-15,3.251194954312364e-08,0.9999999999999986
4.051783548123141e-15,4.350423812859994e-08,0.9999999999999984,1.8430250732962245e-15,3.12948226793841e-08,0.9999999999999972
1.0106327866481895e-15,2.540111541882162e-08,0.9999999999999953,1.2157374839627838e-15,2.7184486385278815e-08,0.9999999999999947
6.691973054846138e-15,4.998445511716909e-08,0.999999999999999,1.1163744061244238e-14,6.354212761988665e-08,0.9999999999999986
7.366298857329586e-16,2.196550369260031e-08,0.9999999999999923,7.339258443303267e-16,2.1653175352187583e-08,0.9999999999999907
9.783099130034985e-16,2.459287643585828e-08,0.9999999999999947,1.215838096691508e-15,2.7897357935957602e-08,0.9999999999999927
8.43691623550122e-16,2.35986709673508e-08,0.9999999999999919,7.017325746524795e-16,2.1264553073940817e-08,0.9999999999999949
9.823042990904966e-16,2.558708189992487e-08,0.9999999999999948,7.932862897103465e-16,2.3112297055094544e-08,0.9999999999999919
9.181167109131799e-16,2.3679733267556458e-08,0.9999999999999954,9.504128691396293e-16,2.516746521186164e-08,0.9999999999999946
1.1611064116599196e-15,2.722740173932703e-08,0.9999999999999929,2.5000095516608745e-07,5.00273132324211e-05,0.999999331761617
1.3558860688669145e-15,2.9978752128512196e-08,0.9999999999999944,1.3976364238250308e-15,2.6583671570712396e-08,0.999999999999997
3.607898402711471e-15,4.2095184311641275e-08,0.9999999999999987,1.6092679978932817e-14,6.910800936676953e-08,0.999999999999998
7.028198473493197e-16,2.1289587027462087e-08,0.9999999999999908,8.169048010713893e-16,2.170205115198387e-08,0.9999999999999972
8.815618455661727e-16,2.3417472840847607e-08,0.9999999999999941,9.390123515093408e-16,2.4414062496092016e-08,0.999999999999993
1.262474142001166e-15,2.7027130120593768e-08,0.9999999999999946,2.499952324806398e-07,5.002354621888028e-05,0.9999987134413821
1.0748067317821733e-15,2.5448799133576117e-08,0.999999999999996,1.1728684503167495e-15,2.5343894944906964e-08,0.999999999999996
2.408547561172919e-14,9.559512141849025e-08,0.9999999999999983,1.8653988003506332e-14,7.878899573710018e-08,0.9999999999999991
2.514966015745974e-15,3.557920457197827e-08,0.9999999999999984,6.38370238989962e-15,5.394935610025797e-08,0.9999999999999988
4.401541673321369e-15,4.335880278594217e-08,0.9999999999999979,3.2989987673825015e-15,3.821849824614532e-08,0.9999999999999982
8.2731105499697495e-16,2.134561539135493e-08,0.9999999999999962,4.900026712004692e-07,7.002541303634424e-05,0.9999972225668152
1.2348323243923818e-15,2.7680397031160097e-08,0.9999999999999962,9.40679000972831e-16,2.540111540882961e-08,0.9999999999999952
1.3567341733101015e-15,3.005981445092232e-08,0.9999999999999929,1.0998599005155787e-15,2.6531219481373825e-08,0.9999999999999951
5.565405551952918e-15,5.05137443468362e-08,0.9999999999999979,4.244831755166875e-15,4.307508467304988e-08,0.9999999999999983
2.221120780444162e-15,3.566026687717994e-08,0.9999999999999967,2.3840766525494912e-15,3.5295486451314416e-08,0.9999999999999986
4.064164611551188e-15,4.205703735715716e-08,0.9999999999999981,1.6926869772097118e-14,7.332205769317035e-08,0.9999999999999989
2.0855088674706943e-15,3.3674240114689444e-08,0.999999999999997,3.807472236140671e-15,4.076004025521662e-08,0.9999999999999977
7.811490839083839e-16,2.2835731512405035e-08,0.9999999999999932,8.350571086744208e-16,2.2954940805952617e-08,0.9999999999999929
4.163016744255899e-15,4.520416261477589e-08,0.9999999999999989,7.090342113254114e-15,5.1735639570449355e-08,0.9999999999999988
8.742938464868778e-16,2.4285316472805185e-08,0.9999999999999832,8.521760721290879e-16,2.501010895439304e-08,0.9999999999999867
2.241990844706352e-15,3.594398500395002e-08,0.9999999999999958,1.7876868690991664e-15,3.11899185123643e-08,0.9999999999999954
8.57783107931468e-16,2.2606849685580242e-08,0.9999999999999389,8.62914932392833e-16,2.401351930858553e-08,0.9999999999999288
1.9882130009483043e-14,8.604764938913157e-08,0.9999999999999987,1.2681226745479659e-14,6.523132328462023e-08,0.9999999999999987
8.937195166435838e-16,2.421379089789788e-08,0.9999999999999956,1.0605390342943967e-15,2.6321411128460424e-08,0.9999999999999959
8.618638958856993e-16,2.3448467251774296e-08,0.9999999999999937,9.43120425498357e-16,2.6004314412908514e-08,0.9999999999999948
2.140133689784818e-15,3.459692002272252e-08,0.9999999999999981,1.322793423725962e-14,6.587505342020572e-08,0.9999999999999988
1.3114731713537952e-15,2.7694702153802097e-08,0.9999999999999953,6.399954231735196e-07,8.002303123474274e-05,0.9999937164817431
1.2594875892705763e-15,2.8395652766910473e-08,0.9999999999999936,1.0891244524891508e-15,2.6712417595664563e-08,0.9999999999999949
7.294403299412217e-16,2.2327899930063568e-08,0.999999999999991,8.132406038317907e-16,2.297878265333786e-08,0.9999999999999888
1.5808262790395397e-15,3.012418747005974e-08,0.9999999999999984,1.9003374510685295e-15,3.3829212185976234e-08,0.9999999999999971
7.736275619646875e-16,2.26163864158746e-08,0.9999999999999865,8.218762561117252e-16,2.3674964912956397e-08,0.9999999999999852
1.2144329276432137e-15,2.7477741241788145e-08,0.9999999999999969,1.6293262207141748e-15,2.9475688932967257e-08,0.9999999999999962
1.965302089304284e-15,3.468036650633444e-08,0.9999999999999981,1.5660862123262422e-15,2.972602844542038e-08,0.9999999999999967
1.4480186857668724e-12,4.602444171578068e-07,0.9999999999999989,5.6364917949893616e-14,1.2206435204997757e-07,0.9999999999999986
8.554627599137785e-16,2.308845521492575e-08,0.9999999999999597,7.506611164432538e-16,2.3291111003742594e-08,0.999999999999969
1.6830483667672692e-15,3.111839294633878e-08,0.9999999999999953,8.099897023309026e-07,9.002897977828162e-05,0.9999993904951379
9.080025625532573e-16,2.486944198909491e-08,0.9999999999999938,9.438258534460023e-16,2.639293671391485e-08,0.9999999999999799
1.2995451468861276e-15,2.7246475226005983e-08,0.9999999999999958,7.356788955112317e-16,2.3455619811985072e-08,0.9999999999999942
2.102367491054509e-15,3.5338401813689304e-08,0.9999999999999973,3.684788793849503e-15,4.204511643346453e-08,0.9999999999999979
8.619809928767198e-16,2.3925304409311286e-08,0.999999999999993,7.772086973892349e-16,2.291679381927203e-08,0.9999999999999933
6.619757185240235e-16,2.1352767942683926e-08,0.999999999999996,1.1727593118696704e-15,2.7852058407384915e-08,0.9999999999999942
8.025108399529718e-16,2.3021697997949177e-08,0.9999999999999953,4.900040068344633e-07,7.002894401549997e-05,0.9999983759117053
2.366286937303972e-15,3.6001205459545995e-08,0.9999999999999959,2.1619990785805318e-15,3.504991531788626e-08,0.9999999999999973
1.7205127270231489e-15,3.1366348259287416e-08,0.9999999999999986,1.94351514386548e-15,3.230571746559718e-08,0.9999999999999976
7.016039657777229e-16,2.1325349803258396e-08,0.9999999999999948,1.7844202544784244e-15,2.559959888154273e-08,0.9999999999999972
1.1135830387183867e-15,2.65455245884727e-08,0.9999999999999937,1.4995043779951597e-15,2.8710365295170346e-08,0.9999999999999948
1.320770478175683e-15,2.8758049001043062e-08,0.999999999999996,9.563973438357028e-16,2.395629882911976e-08,0.9999999999999946
1.7946221936581585e-14,7.711887360317693e-08,0.9999999999999989,1.4630711125087296e-14,7.093548769987468e-08,0.9999999999999988
9.326714691515605e-16,2.5913715362424482e-08,0.9999999999999908,8.528854781477699e-16,2.4132728579928652e-08,0.9999999999999911
3.860544666978882e-15,4.226684569896832e-08,0.9999999999999977,2.004729255298652e-15,3.3490657810331114e-08,0.9999999999999978
6.943355404454387e-16,2.1944046019184425e-08,0.9999999999999966,8.95975063423902e-16,2.4528503427267977e-08,0.9999999999999947
8.382994565386331e-16,2.4681091307376944e-08,0.9999999999999758,8.101642377452155e-16,2.3803710935688117e-08,0.9999999999999787
9.87391786311978e-16,2.429008484072792e-08,0.9999999999999936,1.4449013018869666e-15,2.8547048575577883e-08,0.999999999999996
4.276226661805952e-14,1.0174989699324177e-07,0.9999999999999989,7.271419384298652e-15,5.438685417913369e-08,0.9999999999999984
5.3673011286150514e-15,4.909992218304904e-08,0.9999999999999981,2.491412941801772e-15,3.475189207957641e-08,0.9999999999999983
4.06193180334839e-15,4.23431396290308e-08,0.9999999999999979,1.9460645714897598e-15,3.268480301021892e-08,0.9999999999999973
9.931000024748938e-16,2.4414062504418688e-08,0.9999999999999946,9.25898575469204e-16,2.2845268244919838e-08,0.9999999999999959
9.816199061031068e-16,2.535343170739779e-08,0.9999999999999942,9.949530979379724e-16,2.5324821472105797e-08,0.9999999999999951
1.6321257597543382e-15,3.028392792425727e-08,0.9999999999999979,4.4433579675018385e-15,4.4469833373472765e-08,0.9999999999999986
1.2769103818288974e-14,7.082223893339901e-08,0.9999999999999988,3.896305460876408e-14,1.0933399205381722e-07,0.9999999999999984
8.606275514176919e-16,2.3469924931296404e-08,0.9999999999999948,4.900080117746002e-07,7.002362251281813e-05,0.999997885322657
7.52672237019118e-16,2.2246837633743687e-08,0.9999999999999888,1.0529399229411822e-15,2.43020057696941e-08,0.9999999999999972
8.561642058500959e-16,2.406597136794808e-08,0.9999999999999549,7.596781868766765e-16,2.2993087765987853e-08,0.9999999999999524
7.647236087550652e-16,2.2130012513610353e-08,0.9999999999999942,7.940229809345158e-16,2.3112297059535435e-08,0.9999999999999929
8.62888043960778e-15,5.462408066148061e-08,0.9999999999999987,1.906505529802487e-15,3.2601356499961657e-08,0.9999999999999982
2.9705567836425693e-15,3.649830820323663e-08,0.9999999999999983,1.4419670433099945e-15,2.8744935987035092e-08,0.9999999999999979
1.4011123994010784e-15,2.8021335609085263e-08,0.9999999999999966,4.900080128341799e-07,7.003173947333796e-05,0.9999996934736934
2.1041273612027465e-15,3.52525711067031e-08,0.9999999999999964,1.550183696255781e-15,2.919197081507896e-08,0.999999999999995
8.070861671194332e-16,2.379179001033016e-08,0.9999999999999882,7.640039710566004e-16,2.2473335261063988e-08,0.9999999999999923
2.591543191128927e-15,3.834009168979247e-08,0.9999999999999979,1.5864060294604087e-15,2.988576890017303e-08,0.9999999999999978
4.979486901215845e-15,4.723548888974083e-08,0.9999999999999977,5.028851993487008e-15,4.946231839553228e-08,0.9999999999999978
3.953277456289641e-15,3.892302513408552e-08,0.999999999999998,8.999485372818875e-08,3.0039286613444127e-05,0.9999999684830884
6.8269525866229896e-15,5.0568580599597014e-08,0.9999999999999989,4.1602368836216425e-14,1.0548233985607781e-07,0.9999999999999989
4.5767666299340925e-15,4.5020580298205104e-08,0.9999999999999976,1.572717394543649e-14,7.511377334679103e-08,0.9999999999999984
9.57634257045135e-16,2.609252929941519e-08,0.9999999999999486,7.319204091509155e-16,2.1924972537501476e-08,0.9999999999999384
9.515073882686973e-15,5.897283554934241e-08,0.9999999999999988,4.241872488383985e-15,4.3728351593053105e-08,0.9999999999999976
2.4774955434115116e-15,3.497719764350427e-08,0.9999999999999983,2.2688362867037067e-15,3.512620927098586e-08,0.9999999999999982
2.2335785834421817e-15,3.600358963185002e-08,0.9999999999999982,3.797181876043864e-15,4.50778007454744e-08,0.9999999999999977
6.883215063974199e-16,2.137660980561229e-08,0.9999999999999754,8.361985234964329e-16,2.3612976070008785e-08,0.9999999999999792
6.826751356026696e-15,5.4221153240607834e-08,0.9999999999999988,1.8996914839922068e-14,8.255004883106486e-08,0.9999999999999987
1.8249039888766523e-14,7.871389388069971e-08,0.9999999999999982,3.600274742018704e-07,6.0058112144475706e-05,0.9999999297099417
8.140727909626319e-16,2.3522377006202076e-08,0.9999999999999897,8.823758435678152e-16,2.4113655092694587e-08,0.9999999999999781
7.629438420929206e-16,2.0511150369273422e-08,0.9999999999999728,8.863150949662784e-16,2.404689792290249e-08,0.9999999999999647
5.70445479609304e-15,5.24449348432432e-08,0.9999999999999982,2.135415512293548e-14,8.440256117736577e-08,0.9999999999999981
9.408040569366031e-16,2.624511718840594e-08,0.9999999999999933,8.7789430821457e-16,2.4814605710243854e-08,0.9999999999999832
2.1297686879950597e-14,7.662534716124103e-08,0.999999999999999,1.2384630282629544e-14,6.448745728304672e-08,0.9999999999999993
3.619037013971756e-15,3.845334052399174e-08,0.9999999999999983,2.5348460050940785e-15,3.3050775535004016e-08,0.9999999999999977
8.392589733072188e-16,2.3632049558353073e-08,0.9999999999999772,7.958396960544371e-16,2.2192001336573953e-08,0.999999999999971
2.801093330595641e-15,3.6470890052986425e-08,0.9999999999999978,4.899996675912796e-07,7.002885341644282e-05,0.9999993490869906
7.200498717976121e-15,5.20628690602043e-08,0.9999999999999981,3.5999843310747533e-07,6.004799902440294e-05,0.9999999310336383
4.009140184951021e-15,4.382610321318481e-08,0.999999999999998,3.4197017825849655e-15,3.899335860757524e-08,0.9999999999999982
9.907762426113747e-16,2.4261474600439925e-08,0.9999999999999957,1.7164666123225044e-15,3.155708312552186e-08,0.999999999999995
8.352685654296943e-16,2.3970603942879975e-08,0.9999999999999747,6.931054486422648e-16,2.211093902415584e-08,0.9999999999999776
9.057777105446778e-16,2.359628677672809e-08,0.9999999999999959,1.1091515261139748e-15,2.6211738586856546e-08,0.9999999999999957
2.140012611483125e-15,3.4041404721185666e-08,0.9999999999999966,4.368354211723202e-15,4.441261292176257e-08,0.9999999999999983
8.139829792501549e-16,2.364158630974167e-08,0.9999999999999923,8.860672552023411e-16,2.3550987251486077e-08,0.9999999999999916
1.580843900725657e-15,2.9492378235129734e-08,0.9999999999999959,2.6399990810853634e-15,3.5555362704053904e-08,0.9999999999999974
8.191246081969158e-16,2.3158788681199028e-08,0.9999999999999917,7.714800174360897e-16,2.2430419917562894e-08,0.9999999999999872
1.4389519259232945e-15,2.766847611246348e-08,0.9999999999999951,1.4701322471810681e-15,2.9120445250718773e-08,0.9999999999999969
